"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"5","0","Cethosia biblis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"2","0","Cirrochroa tyche","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"6","0","Euploea mulciber","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"1","0","Euripus nyctelius","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"2","0","Lamproptera curius","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"1","0","Papilio helenus","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"1","0","Papilio memnon","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"1","0","Prioneris thestylis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"1","0","Stibochiona nicea","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"2","0","Stichophthalma howqua","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"3","0","Tirumala septentrionis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"1","0","Vindula erota","21.0833_105.1_T2_2006","T2","21.083300","105.100000","20","8","2006"
"4","0","Appias albina","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"3","0","Cethosia biblis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"1","0","Cirrochroa tyche","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"1","0","Eurema blanda","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"9","0","Lethe syrcis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"1","0","Mycalesis inopia","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"1","0","Parantica melaneus","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"1","0","Pieris canidia","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"2","0","Prioneris thestylis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"3","0","Ragadia crisilda","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"5","0","Vindula erota","21.0833_105.1_T2_2006","T2","21.083300","105.100000","2","11","2006"
"2","0","Cirrochroa tyche","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"1","0","Cyrestis thyodamas","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"11","0","Euploea mulciber","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"1","0","Eurema hecabe","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"1","0","Ideopsis similis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"2","0","Parantica aglea","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"2","0","Parantica melaneus","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"1","0","Prioneris thestylis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"9","0","Tirumala septentrionis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","6","2006"
"2","0","Cirrochroa tyche","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"5","0","Euploea mulciber","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"1","0","Euripus nyctelius","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"3","0","Lamproptera curius","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"1","0","Papilio dialis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"1","0","Papilio helenus","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"1","0","Parnara sp","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"2","0","Prioneris thestylis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"1","0","Stibochiona nicea","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"4","0","Tirumala septentrionis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"1","0","Vagrans egista","21.0833_105.1_T2_2006","T2","21.083300","105.100000","21","8","2006"
"1","0","Catopsilia pomona","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"18","0","Cethosia biblis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"2","0","Cirrochroa tyche","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Euploea mulciber","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"4","0","Eurema hecabe","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Hebomoia glaucippe","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"2","0","Jamides bochus","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Junonia almana","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"3","0","Lamproptera curius","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"2","0","Lethe syrcis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Papilio helenus","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Penthema darlisa","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"3","0","Pieris canidia","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Stibochiona nicea","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Tanaecia lepidea","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Tirumala septentrionis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"4","0","Vindula erota","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Ypthima baldus","21.0833_105.1_T2_2006","T2","21.083300","105.100000","30","10","2006"
"1","0","Appias albina","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"1","0","Catopsilia pomona","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"11","0","Cethosia biblis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"4","0","Cirrochroa tyche","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"1","0","Danaus genutia","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"5","0","Euploea mulciber","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"2","0","Eurema hecabe","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"1","0","Jamides alecto","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"4","0","Lamproptera curius","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"1","0","Papilio memnon","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"3","0","Pieris canidia","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"1","0","Ragadia crisilda","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"10","0","Tirumala septentrionis","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"1","0","Vagrans egista","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"2","0","Vindula erota","21.0833_105.1_T2_2006","T2","21.083300","105.100000","8","10","2006"
"3","0","Argyreus hyperbius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"2","0","Astictopterus jama","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"4","0","Cethosia biblis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"5","0","Euploea mulciber","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"1","0","Heliophorus ila","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"2","0","Hypolimnas bolina","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"1","0","Jamides bochus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"1","0","Melanitis leda","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"2","0","Parnara sp","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"1","0","Vagrans egista","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"1","0","Vindula erota","21.0833_105.1_T2_2007","T2","21.083300","105.100000","16","9","2007"
"2","0","Argyreus hyperbius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"6","0","Catopsilia pomona","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"7","0","Cethosia biblis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Cyrestis thyodamas","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"6","0","Euploea mulciber","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Eurema hecabe","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Euripus nyctelius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"3","0","Hasora vitta","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"2","0","Hypolimnas bolina","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Lamproptera curius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Neptis sp1","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Papilio polytes","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Papilio protenor","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Parantica aglea","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"1","0","Parantica melaneus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"4","0","Stichophthalma howqua","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"5","0","Tirumala septentrionis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"4","0","Vindula erota","21.0833_105.1_T2_2007","T2","21.083300","105.100000","17","6","2007"
"6","0","Cethosia biblis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"2","0","Cirrochroa tyche","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"1","0","Cupha erymanthis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"5","0","Euploea mulciber","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"1","0","Eurema hecabe","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"1","0","Lamproptera curius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"1","0","Papilio helenus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"1","0","Polyura athamas","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"1","0","Tirumala septentrionis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"2","0","Vindula erota","21.0833_105.1_T2_2007","T2","21.083300","105.100000","18","7","2007"
"4","0","Appias albina","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Argyreus hyperbius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Athyma cama","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"2","0","Catochrysops panormus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"5","0","Catopsilia pomona","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Cepora nadina","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"16","0","Cethosia biblis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"2","0","Cirrochroa tyche","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Euploea mulciber","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Eurema blanda","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"2","0","Euripus nyctelius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"3","0","Hebomoia glaucippe","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Hypolimnas bolina","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Lamproptera curius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Melanitis leda","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Nacaduba sp","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Neope muirheadi","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Neorina patria","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"4","0","Papilio helenus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Parantica melaneus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"24","0","Parnara sp","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Pseudozizeeria maha","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"4","0","Vindula erota","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"2","0","Yasoda tripunctata","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"1","0","Zemeros flegyas","21.0833_105.1_T2_2007","T2","21.083300","105.100000","19","9","2007"
"9","0","Catopsilia pomona","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Celastrina lavendularis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Cepora nadina","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"5","0","Cethosia biblis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"3","0","Cirrochroa tyche","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"11","0","Euploea mulciber","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Euripus nyctelius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Hasora vitta","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"2","0","Hypolimnas bolina","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Neptis hylas","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Neptis miah","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Neptis nata","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Papilio helenus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Papilio paris","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"4","0","Prioneris thestylis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Spindasis lohita","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"2","0","Stichophthalma howqua","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"3","0","Tirumala septentrionis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"2","0","Vagrans egista","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Vanessa cardui","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"1","0","Vindula erota","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","6","2007"
"2","0","Catopsilia pomona","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"3","0","Cethosia biblis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"1","0","Cirrochroa tyche","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"8","0","Euploea mulciber","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"1","0","Hebomoia glaucippe","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"1","0","Hestina nama","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"1","0","Melanitis leda","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"1","0","Parnara sp","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"6","0","Prioneris thestylis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"1","0","Troides sp","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"2","0","Vagrans egista","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"1","0","Vindula erota","21.0833_105.1_T2_2007","T2","21.083300","105.100000","20","7","2007"
"2","0","Appias albina","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"2","0","Appias indra","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"1","0","Catochrysops panormus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"10","0","Cethosia biblis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"13","0","Euploea mulciber","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"2","0","Euripus nyctelius","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"1","0","Heliophorus ila","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"1","0","Ideopsis similis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"1","0","Mycalesis misenus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"1","0","Neope muirheadi","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"2","0","Papilio memnon","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"4","0","Parantica melaneus","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"1","0","Parantica sita","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
"2","0","Tirumala septentrionis","21.0833_105.1_T2_2007","T2","21.083300","105.100000","7","10","2007"
